N,P,K,temperature,humidity,ph,rainfall,air quality,light intensity,date,yield,ideal_planting_time,next_season_crop
61.11448817,52.42682191,42.19006705,24.46890499,86.43552061,7.03159319,205.7515665,25.25035297,505.1116211,2024-04-26 04:44:20+00:00,32.67,Early June,Soybean
66.5415853,45.29607782,35.00817327,22.71993687,83.83305116,7.338602868,255.6125729,25.3357257,487.9666368,2024-04-15 21:31:13+00:00,32.67,Early June,Soybean
64.86954445,48.59116865,36.94871063,24.38612687,84.55626959,7.264899825,257.7709189,25.00229522,498.004707,2024-04-23 21:31:13+00:00,32.67,Early June,Soybean
64.7543639,47.15241396,38.47222105,23.49845916,84.97852613,7.207690572,263.3222676,26.45702342,500.9068049,2024-05-06 21:31:13+00:00,32.67,Early June,Corn
64.13864207,46.94858871,34.45569786,23.53686093,84.37690089,7.24417571,255.6023445,28.66788473,505.6203769,2024-04-30 21:31:13+00:00,32.67,Early June,Soybean
63.02147193,44.91777888,39.6511684,22.3689856,83.35811883,7.287134281,262.0044966,27.37026839,502.745139,2024-04-21 21:31:13+00:00,32.67,Early June,Soybean
82.57023201,37.08067532,37.22747953,24.69033638,83.47857777,6.531167954,298.3520506,27.5991996,487.5401713,2024-05-13 07:46:13+00:00,39.93,Early June,Soybean
82.72755582,38.98993453,37.83387424,25.80642976,83.43581796,6.512631742,312.9323341,26.72192276,490.6749364,2024-04-22 07:46:13+00:00,32.67,Late April,Wheat
80.85046768,44.39350233,40.0338258,25.12287306,82.40429628,6.718361814,307.3887994,27.7288274,492.5390096,2024-05-12 07:46:13+00:00,32.67,Early June,Corn
83.23495724,43.89809674,39.14253268,25.73016139,82.9383425,6.500409982,308.7447334,25.9824838,503.7036144,2024-04-23 07:46:13+00:00,32.67,Early June,Soybean
81.40495783,40.24139791,38.1486941,26.84915497,83.17141685,6.556119373,302.9729933,26.48448862,505.3876441,2024-05-12 07:46:13+00:00,32.67,Early June,Corn
81.12081617,44.8446968,42.42295149,20.55834568,87.51583751,7.363791316,179.9328608,27.78322632,513.270118,2024-05-08 02:26:53+00:00,32.67,Early June,Corn
77.30384981,45.16621663,42.43569562,17.9043647,87.99369122,7.346626454,180.5790186,27.38726211,508.8837199,2024-05-03 02:26:53+00:00,26.73,Early June,Corn
83.72306991,43.40297317,38.81212571,19.87310782,85.07624743,7.420873861,181.6612762,28.56637973,512.532101,2024-05-25 02:26:53+00:00,26.73,Early June,Soybean
81.03716268,39.69257374,42.10399795,20.88767476,88.08294351,7.261353098,188.1360068,25.95794123,503.8084844,2024-05-01 02:26:53+00:00,32.67,Early June,Soybean
81.87075545,43.33500193,42.21149212,21.10775882,85.29401239,7.412933161,183.1347978,28.9175407,507.3100475,2024-05-06 02:26:53+00:00,32.67,Early June,Corn
72.9460274,51.55694995,34.01178434,26.55378263,84.8565809,7.348503886,241.4492184,24.46811173,535.5415524,2024-05-28 17:48:48+00:00,39.93,Early June,Soybean
73.15488531,55.48954659,36.65984224,26.66297361,84.48147398,7.346467663,244.6146437,23.79111494,522.9902209,2024-06-01 17:48:48+00:00,39.93,Early June,Soybean
69.89774551,52.08456713,38.37162702,25.34568276,83.98891691,7.155583887,247.8659412,26.90369365,528.2118641,2024-05-22 17:48:48+00:00,32.67,Early June,Corn
73.58994453,52.52777539,33.58009155,27.48952378,86.54435223,7.349994468,252.0943342,27.3560439,528.9993074,2024-05-19 17:48:48+00:00,39.93,Early June,Corn
73.80258035,55.26330162,38.90382375,25.58518456,85.00831935,7.294653962,247.5781353,26.34988914,523.8806697,2024-05-11 17:48:48+00:00,39.93,Early June,Corn
91.9936202,39.15074941,43.41902799,22.38564932,82.14500482,7.034567631,261.0980397,23.81129604,546.3245184,2024-05-14 02:52:48+00:00,39.93,Early June,Corn
91.32007492,35.18406497,45.1151644,22.61558615,81.23267321,6.982674915,274.5176481,24.90164255,551.0259094,2024-06-01 02:52:48+00:00,39.93,Early June,Soybean
94.34861035,36.58727056,42.48582217,22.62594519,80.88767502,6.856210839,271.3000395,25.99360301,561.4539276,2024-05-12 02:52:48+00:00,39.93,Early June,Soybean
92.36058303,37.31026021,42.67610913,22.17467478,80.83949624,7.036103249,262.9030396,26.0026475,564.0246337,2024-05-29 02:52:48+00:00,39.93,Early June,Soybean
94.25131176,35.32986127,44.12123226,21.73007852,81.8733754,7.04283466,264.4335166,25.21069293,547.8641846,2024-05-29 02:52:48+00:00,39.93,Early June,Soybean
67.14683256,47.13132505,43.94216725,27.76755281,82.93790453,7.58097783,291.3598848,24.46425703,544.75215,2024-06-13 12:25:36+00:00,32.67,Early June,Corn
65.98607421,48.0353966,44.21751623,28.45224499,85.60939301,7.545954404,290.1417614,24.39980977,536.8917474,2024-06-09 12:25:36+00:00,32.67,Early April,Corn
68.0345412,45.76152566,41.22260694,28.20466028,84.26408957,7.4557493,284.267793,25.42485653,552.6253147,2024-06-02 12:25:36+00:00,32.67,Early June,Corn
67.97755091,49.79177818,41.32210647,27.46467342,85.64292803,7.394934034,279.2962926,24.50537334,541.5766987,2024-06-13 12:25:36+00:00,32.67,Early June,Corn
61.54738771,48.8336015,39.01687184,25.83985913,83.49163087,7.682017218,291.1128426,24.95005285,529.2630085,2024-06-09 12:25:36+00:00,32.67,Early June,Corn
73.67322523,34.79286567,40.59242504,24.51959412,84.80778622,4.992353567,176.938432,22.66940981,532.5714565,2024-06-21 20:26:27+00:00,32.67,Early June,Corn
72.10295777,31.48399247,37.89423558,22.78427732,87.61052704,5.330326942,187.0185436,25.21282824,516.1021985,2024-06-04 20:26:27+00:00,32.67,Early June,Corn
72.34832807,36.1306312,36.57691228,23.75712713,85.07458566,5.091623543,188.4252463,24.82279857,544.5596246,2024-05-26 20:26:27+00:00,32.67,Early June,Soybean
71.82647678,33.34936482,40.40840047,23.00370429,85.61114963,5.102169879,184.5777841,23.38601188,529.4520278,2024-05-27 20:26:27+00:00,32.67,Early June,Soybean
74.16861535,35.96750326,38.96367069,25.03427116,85.15712959,5.130080546,171.0133436,23.4724781,520.8399489,2024-06-10 20:26:27+00:00,32.67,Early June,Soybean
72.47061694,29.10734383,35.25821177,26.28958048,81.76419475,6.270528219,196.8819121,24.6013462,522.5065137,2024-06-01 19:56:57+00:00,32.67,Early June,Soybean
69.6849238,35.75595087,34.31357225,26.24546159,83.41731204,6.008806043,186.7608566,22.76652658,542.913143,2024-06-20 19:56:57+00:00,26.73,Early June,Corn
74.18302472,32.63628534,34.68262188,27.95392441,83.17864928,6.219901136,195.4196806,24.38077994,525.5905886,2024-06-14 19:56:57+00:00,32.67,Early June,Corn
75.67651009,33.92204427,36.78501406,24.8602142,83.88495289,6.03794898,192.1738356,24.13683956,527.55941,2024-06-07 19:56:57+00:00,32.67,Early June,Soybean
74.36806715,33.34006346,38.95818008,25.75341535,84.05960921,6.16588375,186.6097284,24.08617016,521.1615947,2024-06-27 19:56:57+00:00,32.67,Early June,Soybean
78.49678159,37.78197261,35.99818771,25.16370282,80.57573194,7.831062341,203.1882598,24.99739971,543.5599193,2024-07-05 08:17:46+00:00,39.93,Early June,Soybean
74.69500962,37.249465,37.03996039,24.0819428,80.2431479,7.664013258,202.5130236,24.01243378,508.2893438,2024-06-30 08:17:46+00:00,39.93,Early June,Soybean
80.01806747,40.4068457,32.1864801,24.16947302,80.68598713,7.731045107,198.2026912,24.88157323,511.3172779,2024-06-28 08:17:46+00:00,32.67,Early June,Soybean
77.76755624,41.25090618,34.22477969,24.15101053,80.20212891,7.622496642,195.7902534,23.87865884,507.7238065,2024-06-18 08:17:46+00:00,32.67,Early June,Corn
74.99800283,41.12825249,40.15580585,25.34994338,78.39269856,7.587104804,198.1923901,25.67203364,510.5551695,2024-06-30 08:17:46+00:00,32.67,Early June,Soybean
65.88976115,56.70427621,39.47050132,25.40195761,77.08451762,5.822659199,168.1549113,25.22038591,518.676633,2024-06-28 23:20:13+00:00,26.73,Early June,Soybean
61.98106631,55.03237744,42.57274386,24.48120029,76.26921776,5.817646819,165.1334838,26.05560754,533.668163,2024-06-15 23:20:13+00:00,26.73,Early April,Corn
66.87657003,55.52207185,38.13517677,26.06773776,77.57115028,5.828099963,162.7037482,23.2956689,531.8394222,2024-07-03 23:20:13+00:00,26.73,Early June,Corn
66.2071153,54.54425858,40.27987955,25.11093111,76.43968693,6.031216149,179.4127647,23.68008846,545.7149604,2024-07-01 23:20:13+00:00,26.73,Early June,Corn
66.53532587,54.58432092,42.69924303,25.84849746,76.79027384,6.13291314,178.0165255,23.97903341,544.0435678,2024-07-04 23:20:13+00:00,26.73,Early June,Soybean
70.16906053,44.95026427,35.85265195,21.04356559,87.34772239,5.889326137,196.8808237,24.0982984,554.6731017,2024-06-23 05:10:42+00:00,32.67,Early June,Soybean
69.68275998,43.16700438,34.00384943,25.13293909,85.46774677,5.814818569,184.6227893,24.92240108,530.1616649,2024-07-01 05:10:42+00:00,26.73,Early June,Soybean
73.90609465,41.37784652,34.21678975,24.14511821,85.36405208,5.837477027,186.900186,22.43579415,532.5151541,2024-07-09 05:10:42+00:00,32.67,Early June,Corn
68.99200041,42.54139624,34.64651753,25.37315093,88.12158189,5.79526958,191.1297802,23.47666865,553.4069958,2024-07-01 05:10:42+00:00,26.73,Early June,Soybean
69.80678029,43.1515523,34.54996579,26.35252949,87.05144361,5.775760274,184.666595,21.61729504,532.1124392,2024-07-04 05:10:42+00:00,26.73,Early June,Soybean
60.14480976,53.4148299,50.02832844,26.4084729,78.1125331,6.175473399,221.5083747,23.70006368,548.3759956,2024-07-24 04:39:15+00:00,32.67,Early June,Corn
60.71415402,50.20226197,45.26422072,25.75294045,81.50466894,6.332699285,211.4690196,24.74829305,566.1396596,2024-07-07 04:39:15+00:00,32.67,Early June,Corn
62.68593462,53.435377,43.2318762,25.17639463,79.4409133,6.321211952,226.1521924,23.45879433,535.3439545,2024-06-30 04:39:15+00:00,32.67,Early June,Soybean
59.71388783,48.06674202,44.53512859,26.65536275,80.29999666,6.215902884,226.2182927,23.95802987,557.8440582,2024-07-13 04:39:15+00:00,32.67,Early June,Corn
60.86212719,51.11337909,43.20474713,26.07638493,80.72768,6.090156998,214.4710021,22.89787799,559.0736235,2024-07-22 04:39:15+00:00,32.67,Early June,Soybean
67.8680501,43.88441364,40.15838198,24.5789395,82.68121197,6.306846313,176.4448217,23.69524923,569.9477042,2024-08-02 18:08:49+00:00,26.73,Early June,Soybean
63.45384481,47.65315959,40.48707416,26.01945034,83.2665604,6.181650091,190.0670478,23.92052864,583.9984936,2024-07-19 18:08:49+00:00,26.73,Early June,Corn
62.84123404,41.817828,42.55193813,26.26214018,83.89388272,6.280328356,180.1265176,21.89860246,587.0481721,2024-07-07 18:08:49+00:00,26.73,Early June,Corn
64.33969665,43.70835886,40.5648385,25.37434146,82.76709497,6.403159081,190.0805103,22.74852763,563.5640918,2024-07-21 18:08:49+00:00,26.73,Early June,Soybean
64.45700631,43.65402582,37.77242444,25.07062039,82.85643406,6.45503708,174.772453,22.5929179,579.7710755,2024-07-27 18:08:49+00:00,26.73,Early June,Corn
62.95272565,61.29926305,39.3688364,25.72453331,75.91068644,5.334524689,226.3166518,21.52523267,619.5299841,2024-07-25 20:20:08+00:00,32.67,Early June,Soybean
62.71387046,58.26615117,38.40888774,24.73729342,78.71338388,5.19788735,236.0843386,20.27315788,610.8925292,2024-08-05 20:20:08+00:00,32.67,Mid October,Corn
63.22529023,59.30675197,40.53135897,25.16962187,75.74188008,5.141831209,236.9840922,21.30520312,599.7187403,2024-07-31 20:20:08+00:00,32.67,Early June,Soybean
64.68776418,60.57484723,37.66395589,24.44270072,77.95346242,5.27616589,230.0100801,22.4699084,602.3822333,2024-08-10 20:20:08+00:00,32.67,Early June,Corn
65.17019253,57.27028847,37.49340075,25.96889693,77.73372548,5.248029248,225.625246,21.23767907,599.6398318,2024-07-20 20:20:08+00:00,32.67,Early June,Soybean
69.35570953,58.92380355,38.24534749,21.43999771,84.09952196,6.373600209,228.120553,21.59006312,627.1170304,2024-08-02 20:03:45+00:00,32.67,Early June,Soybean
71.27588001,59.66985561,36.21824031,20.94332838,86.18459947,6.556477516,227.445947,21.86749565,629.5233321,2024-08-07 20:03:45+00:00,39.93,Early June,Corn
69.31706042,56.16599783,39.37084383,23.68724783,85.54960077,6.658738111,228.2482729,21.66696802,618.1507441,2024-07-28 20:03:45+00:00,32.67,Early June,Soybean
66.68944142,57.88955416,43.10435484,22.51715131,85.88305497,6.542594433,228.1174617,23.09698654,626.4833731,2024-07-27 20:03:45+00:00,32.67,Early June,Soybean
68.59070542,57.21492336,37.95100893,22.0873843,85.45666634,6.678903773,226.0045679,21.69919236,611.6790598,2024-08-17 20:03:45+00:00,32.67,Early June,Corn
84.26302109,41.92710969,34.87208503,23.00620515,82.47682712,5.053246081,241.222782,21.47857695,610.3373296,2024-08-24 18:36:11+00:00,39.93,Early June,Soybean
84.83282136,43.5798886,35.58317478,23.71535185,83.42354729,5.146823662,231.5591521,21.8784723,586.0617319,2024-08-21 18:36:11+00:00,39.93,Early June,Corn
84.4920404,42.27411444,37.33650548,21.96610902,82.16190727,5.304535072,241.1684165,21.94627225,601.1739787,2024-08-03 18:36:11+00:00,39.93,Early June,Corn
81.71741867,39.34043941,35.94915529,23.47425246,82.56873267,5.310931963,240.9573748,22.19108198,599.7819482,2024-08-09 18:36:11+00:00,39.93,Early June,Soybean
81.70665096,42.21227859,34.33328182,22.7978347,82.13120424,5.079793938,247.9652438,23.09424223,596.0691322,2024-08-03 18:36:11+00:00,39.93,Early June,Corn
84.30187282,52.73662134,43.73774971,23.20349737,80.79895692,6.193538108,178.0377576,21.63678082,584.800145,2024-08-31 00:08:52+00:00,32.67,Early June,Corn
84.77825367,53.06202709,45.71344602,25.26882776,78.76805933,6.132169484,182.2049617,22.09295005,584.1680931,2024-08-22 00:08:52+00:00,32.67,Early June,Corn
82.31972585,48.78307943,45.60353017,25.97278701,80.38194342,6.067958348,185.8231579,21.43305959,589.3855332,2024-08-28 00:08:52+00:00,32.67,Early June,Corn
85.42735418,52.57932277,43.3717903,24.5129992,81.64706972,6.083300207,190.6953387,21.93473742,579.6459329,2024-08-18 00:08:52+00:00,32.67,Early June,Corn
81.49133983,51.44042819,43.85564989,24.46714656,80.5984293,6.156049162,185.1869822,22.78296236,567.6807854,2024-08-10 00:08:52+00:00,32.67,Early June,Soybean
79.86697191,53.00871243,43.28402195,23.64476732,82.33511702,5.091227308,236.2849996,24.28802089,598.0979189,2024-08-27 02:00:27+00:00,39.93,Early June,Corn
81.04843558,55.87464202,43.97749287,23.26401756,85.04716962,5.211258147,244.5983392,24.55044395,577.4223801,2024-08-20 02:00:27+00:00,39.93,Early June,Soybean
82.56293551,56.44754923,40.7152621,24.14497835,85.13863172,5.211006674,241.7502951,23.39442992,600.2131268,2024-08-19 02:00:27+00:00,39.93,Early June,Soybean
79.01510903,53.370784,45.51148503,24.25515887,81.5992633,5.169603508,244.692516,24.03362936,597.1250454,2024-08-23 02:00:27+00:00,39.93,Early June,Corn
83.14307251,54.55983224,44.8236035,24.93963988,83.8100317,5.025195488,238.1947133,21.74372573,595.6825123,2024-08-13 02:00:27+00:00,39.93,Early June,Soybean
89.47664255,53.70045861,45.57968638,22.93615732,82.35152417,6.285805858,221.4919557,18.72730287,622.2975545,2024-08-28 18:54:01+00:00,39.93,Early June,Soybean
84.83818861,52.05094245,42.16209738,22.91401594,82.02886893,6.230816627,221.0880191,21.94554711,636.2115494,2024-08-18 18:54:01+00:00,39.93,Early June,Soybean
95.03935317,48.39487319,36.19891098,20.51213413,81.40244974,6.215296037,227.0997421,21.21177407,622.4534061,2024-09-03 18:54:01+00:00,39.93,Early June,Corn
88.84429278,49.10761877,42.7118903,20.51138742,84.47458748,6.276569709,223.3897557,24.32928441,630.9473411,2024-09-14 18:54:01+00:00,39.93,Early June,Corn
88.40695001,50.2064081,37.7929627,20.56664376,82.64149589,6.329049906,221.5162975,21.71799269,595.3879103,2024-09-01 18:54:01+00:00,39.93,Early June,Corn
94.13319064,52.97599933,36.63640011,28.54147716,85.42811453,6.875009244,271.6084302,22.75846706,583.9312682,2024-08-29 05:21:54+00:00,39.93,Early June,Soybean
94.16918945,52.66091334,36.09237489,27.07261844,85.29261535,7.075484267,276.2460454,21.68690933,597.4745111,2024-09-09 05:21:54+00:00,39.93,Early June,Corn
94.7342187,50.38719048,37.30683294,27.55108829,86.76915078,6.974552973,282.8865132,20.88897596,583.795904,2024-09-07 05:21:54+00:00,39.93,Early June,Soybean
94.01440486,49.73169616,34.71957637,26.70891999,83.23395214,6.852504863,282.0262753,22.36187635,597.1513326,2024-09-09 05:21:54+00:00,39.93,Early June,Soybean
91.39265355,53.75451321,38.02479571,27.38769884,84.48117678,6.862569576,273.2045538,21.88881015,590.3527628,2024-09-14 05:21:54+00:00,39.93,Early June,Corn
90.21369759,45.3831943,38.84949934,23.41987252,82.46588888,7.596668135,224.9805159,22.81480184,626.250285,2024-09-22 01:09:01+00:00,39.93,Early June,Soybean
91.15554336,43.76897709,38.1199703,24.35546504,81.94057082,7.579792347,221.2636637,24.00609213,629.8826472,2024-09-20 01:09:01+00:00,39.93,Early June,Soybean
89.62944549,42.80804304,33.68016632,23.93881256,82.20878633,7.389899314,232.5367257,24.1473106,630.5397893,2024-09-17 01:09:01+00:00,39.93,Early June,Corn
86.49345078,42.0985362,40.09302635,24.62190221,83.55705514,7.417421673,233.5875506,22.87792362,616.8798887,2024-09-05 01:09:01+00:00,39.93,Early June,Soybean
92.32049331,44.50414108,33.34382547,25.53449915,84.27616606,7.482630477,232.022496,21.27125403,627.9930226,2024-08-31 01:09:01+00:00,39.93,Early June,Corn
79.17725365,43.14915642,35.90738616,29.83415988,80.63022738,6.33195282,227.4126927,24.50662514,606.6545622,2024-10-03 12:40:34+00:00,39.93,Early June,Corn
81.92001335,43.81170205,37.89431187,25.40901305,78.27466922,6.302225322,221.1400566,23.03372762,606.0883015,2024-09-14 12:40:34+00:00,39.93,Late April,Wheat
79.93159081,46.26955302,32.19001571,25.91220326,79.3460454,6.47048407,227.0092878,24.1073888,592.1285628,2024-09-12 12:40:34+00:00,39.93,Early June,Soybean
79.27498143,48.94087457,37.78261126,26.37803308,80.64008394,6.363492488,227.3840055,24.99929408,604.7400672,2024-09-09 12:40:34+00:00,39.93,Early June,Soybean
78.82730403,48.41155451,37.08639487,27.55226342,79.10166518,6.11452989,216.1315593,24.2367203,604.2586215,2024-09-21 12:40:34+00:00,39.93,Early June,Corn
75.39211783,38.66228516,37.9223855,27.48962046,84.85290938,7.543019588,245.9429091,24.40822975,597.8480812,2024-09-26 08:04:38+00:00,39.93,Early June,Corn
77.85158242,37.8984059,38.03438515,26.79351017,85.64144406,7.359765846,251.6098651,25.11907199,612.735834,2024-09-22 08:04:38+00:00,39.93,Early June,Corn
74.57870386,41.61590573,39.58867173,26.53120555,84.59835433,7.476696863,245.4426812,24.99836889,601.6161359,2024-10-02 08:04:38+00:00,39.93,Early June,Corn
79.10231842,38.59672389,40.6334354,26.68602062,85.37400525,7.61716309,249.1503782,24.46972618,598.0521778,2024-09-18 08:04:38+00:00,39.93,Early June,Soybean
76.43049376,39.83605519,39.22023002,27.34730927,85.86635261,7.523567682,243.0908257,22.90910699,594.1957143,2024-10-12 08:04:38+00:00,39.93,Early June,Corn
59.43222145,50.50957275,39.4576872,22.81350388,82.33953583,5.732808199,266.795776,23.76828467,611.3848462,2024-09-22 19:13:19+00:00,32.67,Early June,Corn
60.04462053,52.45404737,32.38090753,22.61628214,82.66707288,5.817568131,277.1928927,24.25462992,620.2047929,2024-09-25 19:13:19+00:00,32.67,Early June,Corn
61.02769587,48.96940123,38.2939393,20.32967467,84.21739169,5.73391833,265.2501348,22.67277447,612.0958655,2024-09-30 19:13:19+00:00,32.67,Early June,Corn
63.1120503,49.64586473,35.59932547,22.39346439,84.03195155,5.760181708,262.3116197,24.07036957,635.9690558,2024-10-09 19:13:19+00:00,32.67,Early June,Soybean
60.59595337,51.22661357,38.59540317,21.99176125,83.63588772,5.622261412,259.7465265,23.76342424,631.1711337,2024-10-14 19:13:19+00:00,32.67,Early June,Corn
92.7139869,45.93153832,38.54661022,23.71554379,83.58058006,6.678497742,192.0212272,23.21073583,612.9497943,2024-10-24 21:14:11+00:00,32.67,Early June,Corn
89.50376983,48.40577335,43.1142736,25.30955131,83.09182631,6.60271507,192.4766156,25.53082574,629.049598,2024-10-19 21:14:11+00:00,32.67,Early June,Soybean
90.23498985,47.50296059,42.5650655,25.47191805,83.7443081,6.7410931,192.8571936,23.84154838,607.2861708,2024-09-30 21:14:11+00:00,32.67,Early June,Soybean
91.5299338,48.72187768,46.04111785,23.16969027,83.79683716,6.640015996,195.5240086,23.97752404,618.2003032,2024-10-19 21:14:11+00:00,32.67,Early June,Soybean
90.57416019,47.11645793,42.0278478,24.93866352,83.38894133,6.77188994,190.1105532,25.37117816,616.0508444,2024-10-18 21:14:11+00:00,32.67,Early June,Corn
95.97179652,49.81145773,36.37450104,21.6538666,85.26116624,6.501431916,307.2198813,24.4019047,602.2177913,2024-10-24 10:29:56+00:00,32.67,Early June,Corn
94.38439068,47.94303613,38.10862909,22.56639521,84.74603174,6.545192801,315.7745737,25.98678107,585.631161,2024-10-23 10:29:56+00:00,32.67,Mid October,Corn
93.18593013,45.06054121,42.2296965,21.7083446,83.40267525,6.367432603,311.0552526,24.78066136,576.9185127,2024-10-28 10:29:56+00:00,32.67,Early June,Corn
91.14005537,47.63752849,39.58253238,23.62235284,84.88076009,6.442155296,304.6478037,25.26899466,614.6862416,2024-11-01 10:29:56+00:00,32.67,Early June,Corn
94.77153838,45.1054034,38.26693031,23.13768008,86.68298075,6.448370248,299.7632956,26.39023497,599.6997356,2024-10-13 10:29:56+00:00,39.93,Early June,Soybean
60.23087123,57.6194615,46.69879208,20.5296266,82.40201239,5.935136927,303.5121319,25.5280207,587.2857626,2024-10-13 16:57:36+00:00,26.73,Early June,Soybean
57.1801028,53.25498036,48.53549758,20.63920276,84.9789864,5.986262082,301.3047096,27.03872191,572.0187911,2024-11-06 16:57:36+00:00,26.73,Early June,Corn
59.54328459,55.7237337,47.42127487,20.17860377,83.84222856,5.955761709,296.6375998,26.84748964,573.7129343,2024-11-09 16:57:36+00:00,32.67,Early June,Soybean
58.12581507,57.91226564,44.68329687,18.84022786,84.30117374,5.974017439,302.2902993,28.23272279,569.023319,2024-10-30 16:57:36+00:00,21.87,Early June,Corn
60.72884274,55.7819261,44.3541644,19.76216026,83.69631519,6.088889147,302.2602035,26.29343106,585.1230505,2024-10-13 16:57:36+00:00,21.87,Early June,Corn
78.66495372,35.63741088,44.9453636,24.72017501,85.32689802,6.980469148,172.9450339,26.18494414,590.2608628,2024-10-27 06:17:43+00:00,32.67,Early June,Soybean
79.17059229,36.78009379,46.50755375,26.08115632,82.31692437,7.017741503,173.2244301,25.68045712,560.5400944,2024-11-04 06:17:43+00:00,32.67,Early June,Corn
74.36515276,36.79239858,41.88100846,23.41332468,83.02815475,6.965208795,181.4561383,25.73907188,576.8993471,2024-10-21 06:17:43+00:00,32.67,Early June,Soybean
78.74510398,34.44074841,41.87557641,24.71720764,82.86341882,6.927592341,182.7690203,26.33832633,578.5172051,2024-10-21 06:17:43+00:00,32.67,Early June,Soybean
75.30441773,35.83471046,44.94798398,25.49529098,82.06336097,7.139056614,186.6204835,25.34469888,598.7189027,2024-11-15 06:17:43+00:00,32.67,Early June,Corn
